D_TEMPORAL_0;D_SEXO_0;D_TERRITORIO_0;D_LUGARNACIMIEN_0;INDICATOR;OBS_VALUE;FREQ
2009;01;C08;04;Andaluces;451.0;A
2009;01;C08;11;Andaluces;1249.0;A
2009;01;C08;14;Andaluces;1530.0;A
2009;01;C08;18;Andaluces;1338.0;A
2009;01;C08;21;Andaluces;487.0;A
2009;01;C08;23;Andaluces;1799.0;A
2009;01;C08;29;Andaluces;1069.0;A
2009;01;C08;41;Andaluces;1520.0;A
2009;01;C08;C01;Andaluces;9443.0;A
2009;01;C09;04;Andaluces;31379.0;A
2009;01;C09;11;Andaluces;18935.0;A
2009;01;C09;14;Andaluces;59512.0;A
2009;01;C09;18;Andaluces;62792.0;A
2009;01;C09;21;Andaluces;11568.0;A
2009;01;C09;23;Andaluces;59654.0;A
2009;01;C09;29;Andaluces;28845.0;A
2009;01;C09;41;Andaluces;42923.0;A
2009;01;C09;C01;Andaluces;315608.0;A
2009;01;C10;04;Andaluces;6982.0;A
2009;01;C10;11;Andaluces;8308.0;A
2009;01;C10;14;Andaluces;16555.0;A
2009;01;C10;18;Andaluces;19111.0;A
2009;01;C10;21;Andaluces;2154.0;A
2009;01;C10;23;Andaluces;31376.0;A
2009;01;C10;29;Andaluces;6387.0;A
2009;01;C10;41;Andaluces;10561.0;A
2009;01;C10;C01;Andaluces;101434.0;A
2009;01;C11;04;Andaluces;229.0;A
2009;01;C11;11;Andaluces;1087.0;A
2009;01;C11;14;Andaluces;1843.0;A
2009;01;C11;18;Andaluces;767.0;A
2009;01;C11;21;Andaluces;1110.0;A
2009;01;C11;23;Andaluces;931.0;A
2009;01;C11;29;Andaluces;700.0;A
2009;01;C11;41;Andaluces;3323.0;A
2009;01;C11;C01;Andaluces;9990.0;A
2009;01;C12;04;Andaluces;329.0;A
2009;01;C12;11;Andaluces;1685.0;A
2009;01;C12;14;Andaluces;661.0;A
2009;01;C12;18;Andaluces;635.0;A
2009;01;C12;21;Andaluces;389.0;A
2009;01;C12;23;Andaluces;709.0;A
2009;01;C12;29;Andaluces;723.0;A
2009;01;C12;41;Andaluces;998.0;A
2009;01;C12;C01;Andaluces;6129.0;A
2009;01;C13;04;Andaluces;4528.0;A
2009;01;C13;11;Andaluces;12827.0;A
2009;01;C13;14;Andaluces;26020.0;A
2009;01;C13;18;Andaluces;11534.0;A
2009;01;C13;21;Andaluces;4994.0;A
2009;01;C13;23;Andaluces;35325.0;A
2009;01;C13;29;Andaluces;10750.0;A
2009;01;C13;41;Andaluces;16524.0;A
2009;01;C13;C01;Andaluces;122502.0;A
2009;01;C14;04;Andaluces;5310.0;A
2009;01;C14;11;Andaluces;1520.0;A
2009;01;C14;14;Andaluces;1550.0;A
2009;01;C14;18;Andaluces;5484.0;A
2009;01;C14;21;Andaluces;289.0;A
2009;01;C14;23;Andaluces;3725.0;A
2009;01;C14;29;Andaluces;1056.0;A
2009;01;C14;41;Andaluces;1562.0;A
2009;01;C14;C01;Andaluces;20496.0;A
2009;01;C15;04;Andaluces;239.0;A
2009;01;C15;11;Andaluces;729.0;A
2009;01;C15;14;Andaluces;631.0;A
2009;01;C15;18;Andaluces;738.0;A
2009;01;C15;21;Andaluces;143.0;A
2009;01;C15;23;Andaluces;3111.0;A
2009;01;C15;29;Andaluces;530.0;A
2009;01;C15;41;Andaluces;615.0;A
2009;01;C15;C01;Andaluces;6736.0;A
2009;01;C16;04;Andaluces;400.0;A
2009;01;C16;11;Andaluces;1687.0;A
2009;01;C16;14;Andaluces;2952.0;A
2009;01;C16;18;Andaluces;2406.0;A
2009;01;C16;21;Andaluces;991.0;A
2009;01;C16;23;Andaluces;3389.0;A
2009;01;C16;29;Andaluces;3421.0;A
2009;01;C16;41;Andaluces;1769.0;A
2009;01;C16;C01;Andaluces;17015.0;A
2009;01;C17;04;Andaluces;61.0;A
2009;01;C17;11;Andaluces;315.0;A
2009;01;C17;14;Andaluces;285.0;A
2009;01;C17;18;Andaluces;230.0;A
2009;01;C17;21;Andaluces;82.0;A
2009;01;C17;23;Andaluces;571.0;A
2009;01;C17;29;Andaluces;222.0;A
2009;01;C17;41;Andaluces;372.0;A
2009;01;C17;C01;Andaluces;2138.0;A
2009;01;C18;04;Andaluces;605.0;A
2009;01;C18;11;Andaluces;2444.0;A
2009;01;C18;14;Andaluces;552.0;A
2009;01;C18;18;Andaluces;1018.0;A
2009;01;C18;21;Andaluces;201.0;A
2009;01;C18;23;Andaluces;390.0;A
2009;01;C18;29;Andaluces;2164.0;A
2009;01;C18;41;Andaluces;838.0;A
2009;01;C18;C01;Andaluces;8212.0;A
2009;01;108;04;Andaluces;54768.0;A
2009;01;108;11;Andaluces;65159.0;A
2009;01;108;14;Andaluces;128931.0;A
2009;01;108;18;Andaluces;125905.0;A
2009;01;108;21;Andaluces;26775.0;A
2009;01;108;23;Andaluces;158964.0;A
2009;01;108;29;Andaluces;65805.0;A
2009;01;108;41;Andaluces;99202.0;A
2009;01;108;C01;Andaluces;725509.0;A
2009;06;C02;04;Andaluces;842.0;A
2009;06;C02;11;Andaluces;1256.0;A
2009;06;C02;14;Andaluces;3318.0;A
2009;06;C02;18;Andaluces;1965.0;A
2009;06;C02;21;Andaluces;423.0;A
2009;06;C02;23;Andaluces;2698.0;A
2009;06;C02;29;Andaluces;1200.0;A
2009;06;C02;41;Andaluces;1782.0;A
2009;06;C02;C01;Andaluces;13484.0;A
2009;06;C03;04;Andaluces;228.0;A
2009;06;C03;11;Andaluces;548.0;A
2009;06;C03;14;Andaluces;1431.0;A
2009;06;C03;18;Andaluces;828.0;A
2009;06;C03;21;Andaluces;306.0;A
2009;06;C03;23;Andaluces;1416.0;A
2009;06;C03;29;Andaluces;1015.0;A
2009;06;C03;41;Andaluces;701.0;A
2009;06;C03;C01;Andaluces;6473.0;A
2009;06;C04;04;Andaluces;1508.0;A
2009;06;C04;11;Andaluces;4390.0;A
2009;06;C04;14;Andaluces;5568.0;A
2009;06;C04;18;Andaluces;12381.0;A
2009;06;C04;21;Andaluces;1633.0;A
2009;06;C04;23;Andaluces;6655.0;A
2009;06;C04;29;Andaluces;2870.0;A
2009;06;C04;41;Andaluces;7656.0;A
2009;06;C04;C01;Andaluces;42661.0;A
2009;06;C05;04;Andaluces;692.0;A
2009;06;C05;11;Andaluces;4664.0;A
2009;06;C05;14;Andaluces;1880.0;A
2009;06;C05;18;Andaluces;1985.0;A
2009;06;C05;21;Andaluces;886.0;A
2009;06;C05;23;Andaluces;1177.0;A
2009;06;C05;29;Andaluces;2281.0;A
2009;06;C05;41;Andaluces;4053.0;A
2009;06;C05;C01;Andaluces;17618.0;A
2009;06;C06;04;Andaluces;90.0;A
2009;06;C06;11;Andaluces;652.0;A
2009;06;C06;14;Andaluces;346.0;A
2009;06;C06;18;Andaluces;271.0;A
2009;06;C06;21;Andaluces;274.0;A
2009;06;C06;23;Andaluces;434.0;A
2009;06;C06;29;Andaluces;471.0;A
2009;06;C06;41;Andaluces;461.0;A
2009;06;C06;C01;Andaluces;2999.0;A
2009;06;C07;04;Andaluces;767.0;A
2009;06;C07;11;Andaluces;1631.0;A
2009;06;C07;14;Andaluces;4523.0;A
2009;06;C07;18;Andaluces;2132.0;A
2009;06;C07;21;Andaluces;681.0;A
2009;06;C07;23;Andaluces;5928.0;A
2009;06;C07;29;Andaluces;1360.0;A
2009;06;C07;41;Andaluces;2424.0;A
2009;06;C07;C01;Andaluces;19446.0;A
2009;06;C08;04;Andaluces;445.0;A
2009;06;C08;11;Andaluces;1267.0;A
2009;06;C08;14;Andaluces;1545.0;A
2009;06;C08;18;Andaluces;1265.0;A
2009;06;C08;21;Andaluces;595.0;A
2009;06;C08;23;Andaluces;1977.0;A
2009;06;C08;29;Andaluces;1142.0;A
2009;06;C08;41;Andaluces;1612.0;A
2009;06;C08;C01;Andaluces;9848.0;A
2009;06;C09;04;Andaluces;39591.0;A
2009;06;C09;11;Andaluces;21068.0;A
2009;06;C09;14;Andaluces;67380.0;A
2009;06;C09;18;Andaluces;72266.0;A
2009;06;C09;21;Andaluces;13175.0;A
2009;06;C09;23;Andaluces;67562.0;A
2009;06;C09;29;Andaluces;33187.0;A
2009;06;C09;41;Andaluces;48665.0;A
2009;06;C09;C01;Andaluces;362894.0;A
2009;06;C10;04;Andaluces;8190.0;A
2009;06;C10;11;Andaluces;8548.0;A
2009;06;C10;14;Andaluces;18776.0;A
2009;06;C10;18;Andaluces;20794.0;A
2009;06;C10;21;Andaluces;2325.0;A
2009;06;C10;23;Andaluces;35372.0;A
2009;06;C10;29;Andaluces;7091.0;A
2009;06;C10;41;Andaluces;11239.0;A
2009;06;C10;C01;Andaluces;112335.0;A
2009;06;C11;04;Andaluces;262.0;A
2009;06;C11;11;Andaluces;1067.0;A
2009;06;C11;14;Andaluces;1891.0;A
2009;06;C11;18;Andaluces;772.0;A
2009;06;C11;21;Andaluces;1319.0;A
2009;06;C11;23;Andaluces;932.0;A
2009;06;C11;29;Andaluces;701.0;A
2009;06;C11;41;Andaluces;3324.0;A
2009;06;C11;C01;Andaluces;10268.0;A
2009;06;C12;04;Andaluces;308.0;A
2009;06;C12;11;Andaluces;1630.0;A
2009;06;C12;14;Andaluces;593.0;A
2009;06;C12;18;Andaluces;593.0;A
2009;06;C12;21;Andaluces;408.0;A
2009;06;C12;23;Andaluces;602.0;A
2009;06;C12;29;Andaluces;698.0;A
2009;06;C12;41;Andaluces;944.0;A
2009;06;C12;C01;Andaluces;5776.0;A
2009;06;C13;04;Andaluces;5108.0;A
2009;06;C13;11;Andaluces;14711.0;A
2009;06;C13;14;Andaluces;31368.0;A
2009;06;C13;18;Andaluces;12920.0;A
2009;06;C13;21;Andaluces;6243.0;A
2009;06;C13;23;Andaluces;43121.0;A
2009;06;C13;29;Andaluces;12184.0;A
2009;06;C13;41;Andaluces;19347.0;A
2009;06;C13;C01;Andaluces;145002.0;A
2009;06;C14;04;Andaluces;6220.0;A
2009;06;C14;11;Andaluces;1597.0;A
2009;06;C14;14;Andaluces;1671.0;A
2009;06;C14;18;Andaluces;6436.0;A
2009;06;C14;21;Andaluces;341.0;A
2009;06;C14;23;Andaluces;4001.0;A
2009;06;C14;29;Andaluces;1053.0;A
2009;06;C14;41;Andaluces;1460.0;A
2009;06;C14;C01;Andaluces;22779.0;A
2009;06;C15;04;Andaluces;237.0;A
2009;06;C15;11;Andaluces;680.0;A
2009;06;C15;14;Andaluces;650.0;A
2009;06;C15;18;Andaluces;740.0;A
2009;06;C15;21;Andaluces;119.0;A
2009;06;C15;23;Andaluces;3255.0;A
2009;06;C15;29;Andaluces;578.0;A
2009;06;C15;41;Andaluces;564.0;A
2009;06;C15;C01;Andaluces;6823.0;A
2009;06;C16;04;Andaluces;435.0;A
2009;06;C16;11;Andaluces;1819.0;A
2009;06;C16;14;Andaluces;3247.0;A
2009;06;C16;18;Andaluces;2608.0;A
2009;06;C16;21;Andaluces;1166.0;A
2009;06;C16;23;Andaluces;3724.0;A
2009;06;C16;29;Andaluces;3641.0;A
2009;06;C16;41;Andaluces;2010.0;A
2009;06;C16;C01;Andaluces;18650.0;A
2009;06;C17;04;Andaluces;61.0;A
2009;06;C17;11;Andaluces;269.0;A
2009;06;C17;14;Andaluces;249.0;A
2009;06;C17;18;Andaluces;226.0;A
2009;06;C17;21;Andaluces;82.0;A
2009;06;C17;23;Andaluces;579.0;A
2009;06;C17;29;Andaluces;196.0;A
2009;06;C17;41;Andaluces;345.0;A
2009;06;C17;C01;Andaluces;2007.0;A
2009;06;C18;04;Andaluces;688.0;A
2009;06;C18;11;Andaluces;1779.0;A
2009;06;C18;14;Andaluces;431.0;A
2009;06;C18;18;Andaluces;944.0;A
2009;06;C18;21;Andaluces;157.0;A
2009;06;C18;23;Andaluces;346.0;A
2009;06;C18;29;Andaluces;2099.0;A
2009;06;C18;41;Andaluces;652.0;A
2009;06;C18;C01;Andaluces;7096.0;A
2009;06;108;04;Andaluces;65672.0;A
2009;06;108;11;Andaluces;67576.0;A
2009;06;108;14;Andaluces;144867.0;A
2009;06;108;18;Andaluces;139126.0;A
2009;06;108;21;Andaluces;30133.0;A
2009;06;108;23;Andaluces;179779.0;A
2009;06;108;29;Andaluces;71767.0;A
2009;06;108;41;Andaluces;107239.0;A
2009;06;108;C01;Andaluces;806159.0;A
2010;00;C02;04;Andaluces;1554.0;A
2010;00;C02;11;Andaluces;2593.0;A
2010;00;C02;14;Andaluces;6301.0;A
2010;00;C02;18;Andaluces;3839.0;A
2010;00;C02;21;Andaluces;824.0;A
2010;00;C02;23;Andaluces;5258.0;A
2010;00;C02;29;Andaluces;2411.0;A
2010;00;C02;41;Andaluces;3598.0;A
2010;00;C02;C01;Andaluces;26378.0;A
2010;00;C03;04;Andaluces;437.0;A
2010;00;C03;11;Andaluces;1019.0;A
2010;00;C03;14;Andaluces;2623.0;A
2010;00;C03;18;Andaluces;1566.0;A
2010;00;C03;21;Andaluces;556.0;A
2010;00;C03;23;Andaluces;2574.0;A
2010;00;C03;29;Andaluces;1922.0;A
2010;00;C03;41;Andaluces;1353.0;A
2010;00;C03;C01;Andaluces;12050.0;A
2010;00;C04;04;Andaluces;3089.0;A
2010;00;C04;11;Andaluces;9228.0;A
2010;00;C04;14;Andaluces;11101.0;A
2010;00;C04;18;Andaluces;24294.0;A
2010;00;C04;21;Andaluces;3301.0;A
2010;00;C04;23;Andaluces;13063.0;A
2010;00;C04;29;Andaluces;5852.0;A
2010;00;C04;41;Andaluces;15424.0;A
2010;00;C04;C01;Andaluces;85352.0;A
2010;00;C05;04;Andaluces;1622.0;A
2010;00;C05;11;Andaluces;9936.0;A
2010;00;C05;14;Andaluces;4153.0;A
2010;00;C05;18;Andaluces;4613.0;A
2010;00;C05;21;Andaluces;1891.0;A
2010;00;C05;23;Andaluces;2765.0;A
2010;00;C05;29;Andaluces;5057.0;A
2010;00;C05;41;Andaluces;8800.0;A
2010;00;C05;C01;Andaluces;38837.0;A
2010;00;C06;04;Andaluces;189.0;A
2010;00;C06;11;Andaluces;1222.0;A
2010;00;C06;14;Andaluces;642.0;A
2010;00;C06;18;Andaluces;569.0;A
2010;00;C06;21;Andaluces;527.0;A
2010;00;C06;23;Andaluces;866.0;A
2010;00;C06;29;Andaluces;975.0;A
2010;00;C06;41;Andaluces;905.0;A
2010;00;C06;C01;Andaluces;5895.0;A
2010;00;C07;04;Andaluces;1474.0;A
2010;00;C07;11;Andaluces;3312.0;A
2010;00;C07;14;Andaluces;8801.0;A
2010;00;C07;18;Andaluces;4374.0;A
2010;00;C07;21;Andaluces;1375.0;A
2010;00;C07;23;Andaluces;11724.0;A
2010;00;C07;29;Andaluces;2872.0;A
2010;00;C07;41;Andaluces;4829.0;A
2010;00;C07;C01;Andaluces;38761.0;A
2010;00;C08;04;Andaluces;878.0;A
2010;00;C08;11;Andaluces;2546.0;A
2010;00;C08;14;Andaluces;3053.0;A
2010;00;C08;18;Andaluces;2634.0;A
2010;00;C08;21;Andaluces;1083.0;A
2010;00;C08;23;Andaluces;3733.0;A
2010;00;C08;29;Andaluces;2222.0;A
2010;00;C08;41;Andaluces;3169.0;A
2010;00;C08;C01;Andaluces;19318.0;A
2010;00;C09;04;Andaluces;68962.0;A
2010;00;C09;11;Andaluces;39521.0;A
2010;00;C09;14;Andaluces;124626.0;A
2010;00;C09;18;Andaluces;132698.0;A
2010;00;C09;21;Andaluces;24289.0;A
2010;00;C09;23;Andaluces;124780.0;A
2010;00;C09;29;Andaluces;61014.0;A
2010;00;C09;41;Andaluces;90218.0;A
2010;00;C09;C01;Andaluces;666108.0;A
2010;00;C10;04;Andaluces;14893.0;A
2010;00;C10;11;Andaluces;16648.0;A
2010;00;C10;14;Andaluces;34704.0;A
2010;00;C10;18;Andaluces;39444.0;A
2010;00;C10;21;Andaluces;4474.0;A
2010;00;C10;23;Andaluces;65751.0;A
2010;00;C10;29;Andaluces;13283.0;A
2010;00;C10;41;Andaluces;21614.0;A
2010;00;C10;C01;Andaluces;210811.0;A
2010;00;C11;04;Andaluces;472.0;A
2010;00;C11;11;Andaluces;2203.0;A
2010;00;C11;14;Andaluces;3737.0;A
2010;00;C11;18;Andaluces;1547.0;A
2010;00;C11;21;Andaluces;2467.0;A
2010;00;C11;23;Andaluces;1879.0;A
2010;00;C11;29;Andaluces;1402.0;A
2010;00;C11;41;Andaluces;6724.0;A
2010;00;C11;C01;Andaluces;20431.0;A
2010;00;C12;04;Andaluces;645.0;A
2010;00;C12;11;Andaluces;3380.0;A
2010;00;C12;14;Andaluces;1290.0;A
2010;00;C12;18;Andaluces;1232.0;A
2010;00;C12;21;Andaluces;812.0;A
2010;00;C12;23;Andaluces;1321.0;A
2010;00;C12;29;Andaluces;1480.0;A
2010;00;C12;41;Andaluces;1980.0;A
2010;00;C12;C01;Andaluces;12140.0;A
2010;00;C13;04;Andaluces;9603.0;A
2010;00;C13;11;Andaluces;27755.0;A
2010;00;C13;14;Andaluces;56646.0;A
2010;00;C13;18;Andaluces;24636.0;A
2010;00;C13;21;Andaluces;11188.0;A
2010;00;C13;23;Andaluces;77204.0;A
2010;00;C13;29;Andaluces;23034.0;A
2010;00;C13;41;Andaluces;35912.0;A
2010;00;C13;C01;Andaluces;265978.0;A
2010;00;C14;04;Andaluces;11572.0;A
2010;00;C14;11;Andaluces;3171.0;A
2010;00;C14;14;Andaluces;3232.0;A
2010;00;C14;18;Andaluces;12018.0;A
2010;00;C14;21;Andaluces;621.0;A
2010;00;C14;23;Andaluces;7688.0;A
2010;00;C14;29;Andaluces;2136.0;A
2010;00;C14;41;Andaluces;3019.0;A
2010;00;C14;C01;Andaluces;43457.0;A
2010;00;C15;04;Andaluces;490.0;A
2010;00;C15;11;Andaluces;1429.0;A
2010;00;C15;14;Andaluces;1285.0;A
2010;00;C15;18;Andaluces;1488.0;A
2010;00;C15;21;Andaluces;266.0;A
2010;00;C15;23;Andaluces;6285.0;A
2010;00;C15;29;Andaluces;1101.0;A
2010;00;C15;41;Andaluces;1211.0;A
2010;00;C15;C01;Andaluces;13555.0;A
2010;00;C16;04;Andaluces;823.0;A
2010;00;C16;11;Andaluces;3523.0;A
2010;00;C16;14;Andaluces;6143.0;A
2010;00;C16;18;Andaluces;4945.0;A
2010;00;C16;21;Andaluces;2132.0;A
2010;00;C16;23;Andaluces;6976.0;A
2010;00;C16;29;Andaluces;6958.0;A
2010;00;C16;41;Andaluces;3768.0;A
2010;00;C16;C01;Andaluces;35268.0;A
2010;00;C17;04;Andaluces;125.0;A
2010;00;C17;11;Andaluces;582.0;A
2010;00;C17;14;Andaluces;531.0;A
2010;00;C17;18;Andaluces;457.0;A
2010;00;C17;21;Andaluces;165.0;A
2010;00;C17;23;Andaluces;1137.0;A
2010;00;C17;29;Andaluces;425.0;A
2010;00;C17;41;Andaluces;717.0;A
2010;00;C17;C01;Andaluces;4139.0;A
2010;00;C18;04;Andaluces;1321.0;A
2010;00;C18;11;Andaluces;4477.0;A
2010;00;C18;14;Andaluces;987.0;A
2010;00;C18;18;Andaluces;2052.0;A
2010;00;C18;21;Andaluces;358.0;A
2010;00;C18;23;Andaluces;750.0;A
2010;00;C18;29;Andaluces;4407.0;A
2010;00;C18;41;Andaluces;1581.0;A
2010;00;C18;C01;Andaluces;15933.0;A
2010;00;108;04;Andaluces;118149.0;A
2010;00;108;11;Andaluces;132545.0;A
2010;00;108;14;Andaluces;269855.0;A
2010;00;108;18;Andaluces;262406.0;A
2010;00;108;21;Andaluces;56329.0;A
2010;00;108;23;Andaluces;333754.0;A
2010;00;108;29;Andaluces;136551.0;A
2010;00;108;41;Andaluces;204822.0;A
2010;00;108;C01;Andaluces;1514411.0;A
2010;01;C02;04;Andaluces;727.0;A
2010;01;C02;11;Andaluces;1326.0;A
2010;01;C02;14;Andaluces;3022.0;A
2010;01;C02;18;Andaluces;1884.0;A
2010;01;C02;21;Andaluces;407.0;A
2010;01;C02;23;Andaluces;2594.0;A
2010;01;C02;29;Andaluces;1201.0;A
2010;01;C02;41;Andaluces;1831.0;A
2010;01;C02;C01;Andaluces;12992.0;A
2010;01;C03;04;Andaluces;199.0;A
2010;01;C03;11;Andaluces;450.0;A
2010;01;C03;14;Andaluces;1239.0;A
2010;01;C03;18;Andaluces;746.0;A
2010;01;C03;21;Andaluces;252.0;A
2010;01;C03;23;Andaluces;1176.0;A
2010;01;C03;29;Andaluces;915.0;A
2010;01;C03;41;Andaluces;642.0;A
2010;01;C03;C01;Andaluces;5619.0;A
2010;01;C04;04;Andaluces;1577.0;A
2010;01;C04;11;Andaluces;4893.0;A
2010;01;C04;14;Andaluces;5584.0;A
2010;01;C04;18;Andaluces;12016.0;A
2010;01;C04;21;Andaluces;1705.0;A
2010;01;C04;23;Andaluces;6497.0;A
2010;01;C04;29;Andaluces;2996.0;A
2010;01;C04;41;Andaluces;7877.0;A
2010;01;C04;C01;Andaluces;43145.0;A
2010;01;C05;04;Andaluces;927.0;A
2010;01;C05;11;Andaluces;5336.0;A
2010;01;C05;14;Andaluces;2274.0;A
2010;01;C05;18;Andaluces;2593.0;A
2010;01;C05;21;Andaluces;1030.0;A
2010;01;C05;23;Andaluces;1597.0;A
2010;01;C05;29;Andaluces;2828.0;A
2010;01;C05;41;Andaluces;4868.0;A
2010;01;C05;C01;Andaluces;21453.0;A
2010;01;C06;04;Andaluces;95.0;A
2010;01;C06;11;Andaluces;567.0;A
2010;01;C06;14;Andaluces;297.0;A
2010;01;C06;18;Andaluces;291.0;A
2010;01;C06;21;Andaluces;247.0;A
2010;01;C06;23;Andaluces;434.0;A
2010;01;C06;29;Andaluces;494.0;A
2010;01;C06;41;Andaluces;440.0;A
2010;01;C06;C01;Andaluces;2865.0;A
2010;01;C07;04;Andaluces;703.0;A
2010;01;C07;11;Andaluces;1632.0;A
2010;01;C07;14;Andaluces;4266.0;A
2010;01;C07;18;Andaluces;2195.0;A
2010;01;C07;21;Andaluces;688.0;A
2010;01;C07;23;Andaluces;5702.0;A
2010;01;C07;29;Andaluces;1470.0;A
2010;01;C07;41;Andaluces;2374.0;A
2010;01;C07;C01;Andaluces;19030.0;A
2010;01;C08;04;Andaluces;442.0;A
2010;01;C08;11;Andaluces;1267.0;A
2010;01;C08;14;Andaluces;1522.0;A
2010;01;C08;18;Andaluces;1335.0;A
2010;01;C08;21;Andaluces;490.0;A
2010;01;C08;23;Andaluces;1771.0;A
2010;01;C08;29;Andaluces;1074.0;A
2010;01;C08;41;Andaluces;1554.0;A
2010;01;C08;C01;Andaluces;9455.0;A
2010;01;C09;04;Andaluces;30436.0;A
2010;01;C09;11;Andaluces;18666.0;A
2010;01;C09;14;Andaluces;58265.0;A
2010;01;C09;18;Andaluces;61474.0;A
2010;01;C09;21;Andaluces;11305.0;A
2010;01;C09;23;Andaluces;58339.0;A
2010;01;C09;29;Andaluces;28288.0;A
2010;01;C09;41;Andaluces;42183.0;A
2010;01;C09;C01;Andaluces;308956.0;A
2010;01;C10;04;Andaluces;6858.0;A
2010;01;C10;11;Andaluces;8190.0;A
2010;01;C10;14;Andaluces;16244.0;A
2010;01;C10;18;Andaluces;18847.0;A
2010;01;C10;21;Andaluces;2146.0;A
2010;01;C10;23;Andaluces;30850.0;A
2010;01;C10;29;Andaluces;6272.0;A
2010;01;C10;41;Andaluces;10474.0;A
2010;01;C10;C01;Andaluces;99881.0;A
2010;01;C11;04;Andaluces;215.0;A
2010;01;C11;11;Andaluces;1115.0;A
2010;01;C11;14;Andaluces;1850.0;A
2010;01;C11;18;Andaluces;773.0;A
2010;01;C11;21;Andaluces;1128.0;A
2010;01;C11;23;Andaluces;941.0;A
2010;01;C11;29;Andaluces;700.0;A
2010;01;C11;41;Andaluces;3369.0;A
2010;01;C11;C01;Andaluces;10091.0;A
2010;01;C12;04;Andaluces;327.0;A
2010;01;C12;11;Andaluces;1708.0;A
2010;01;C12;14;Andaluces;695.0;A
2010;01;C12;18;Andaluces;641.0;A
2010;01;C12;21;Andaluces;391.0;A
2010;01;C12;23;Andaluces;714.0;A
2010;01;C12;29;Andaluces;760.0;A
2010;01;C12;41;Andaluces;1022.0;A
2010;01;C12;C01;Andaluces;6258.0;A
2010;01;C13;04;Andaluces;4499.0;A
2010;01;C13;11;Andaluces;12953.0;A
2010;01;C13;14;Andaluces;25598.0;A
2010;01;C13;18;Andaluces;11595.0;A
2010;01;C13;21;Andaluces;4965.0;A
2010;01;C13;23;Andaluces;34721.0;A
2010;01;C13;29;Andaluces;10812.0;A
2010;01;C13;41;Andaluces;16515.0;A
2010;01;C13;C01;Andaluces;121658.0;A
2010;01;C14;04;Andaluces;5312.0;A
2010;01;C14;11;Andaluces;1554.0;A
2010;01;C14;14;Andaluces;1556.0;A
2010;01;C14;18;Andaluces;5519.0;A
2010;01;C14;21;Andaluces;287.0;A
2010;01;C14;23;Andaluces;3701.0;A
2010;01;C14;29;Andaluces;1069.0;A
2010;01;C14;41;Andaluces;1551.0;A
2010;01;C14;C01;Andaluces;20549.0;A
2010;01;C15;04;Andaluces;249.0;A
2010;01;C15;11;Andaluces;736.0;A
2010;01;C15;14;Andaluces;623.0;A
2010;01;C15;18;Andaluces;745.0;A
2010;01;C15;21;Andaluces;149.0;A
2010;01;C15;23;Andaluces;3051.0;A
2010;01;C15;29;Andaluces;526.0;A
2010;01;C15;41;Andaluces;614.0;A
2010;01;C15;C01;Andaluces;6693.0;A
2010;01;C16;04;Andaluces;392.0;A
2010;01;C16;11;Andaluces;1693.0;A
2010;01;C16;14;Andaluces;2912.0;A
2010;01;C16;18;Andaluces;2370.0;A
2010;01;C16;21;Andaluces;980.0;A
2010;01;C16;23;Andaluces;3298.0;A
2010;01;C16;29;Andaluces;3370.0;A
2010;01;C16;41;Andaluces;1765.0;A
2010;01;C16;C01;Andaluces;16780.0;A
2010;01;C17;04;Andaluces;60.0;A
2010;01;C17;11;Andaluces;310.0;A
2010;01;C17;14;Andaluces;283.0;A
2010;01;C17;18;Andaluces;228.0;A
2010;01;C17;21;Andaluces;84.0;A
2010;01;C17;23;Andaluces;566.0;A
2010;01;C17;29;Andaluces;221.0;A
2010;01;C17;41;Andaluces;374.0;A
2010;01;C17;C01;Andaluces;2126.0;A
2010;01;C18;04;Andaluces;631.0;A
2010;01;C18;11;Andaluces;2649.0;A
2010;01;C18;14;Andaluces;548.0;A
2010;01;C18;18;Andaluces;1082.0;A
2010;01;C18;21;Andaluces;206.0;A
2010;01;C18;23;Andaluces;400.0;A
2010;01;C18;29;Andaluces;2287.0;A
2010;01;C18;41;Andaluces;905.0;A
2010;01;C18;C01;Andaluces;8708.0;A
2010;01;108;04;Andaluces;53649.0;A
2010;01;108;11;Andaluces;65045.0;A
2010;01;108;14;Andaluces;126778.0;A
2010;01;108;18;Andaluces;124334.0;A
2010;01;108;21;Andaluces;26460.0;A
2010;01;108;23;Andaluces;156352.0;A
2010;01;108;29;Andaluces;65283.0;A
2010;01;108;41;Andaluces;98358.0;A
2010;01;108;C01;Andaluces;716259.0;A
2010;06;C02;04;Andaluces;827.0;A
2010;06;C02;11;Andaluces;1267.0;A
2010;06;C02;14;Andaluces;3279.0;A
2010;06;C02;18;Andaluces;1955.0;A
2010;06;C02;21;Andaluces;417.0;A
2010;06;C02;23;Andaluces;2664.0;A
2010;06;C02;29;Andaluces;1210.0;A
2010;06;C02;41;Andaluces;1767.0;A
2010;06;C02;C01;Andaluces;13386.0;A
2010;06;C03;04;Andaluces;238.0;A
2010;06;C03;11;Andaluces;569.0;A
2010;06;C03;14;Andaluces;1384.0;A
2010;06;C03;18;Andaluces;820.0;A
2010;06;C03;21;Andaluces;304.0;A
2010;06;C03;23;Andaluces;1398.0;A
2010;06;C03;29;Andaluces;1007.0;A
2010;06;C03;41;Andaluces;711.0;A
2010;06;C03;C01;Andaluces;6431.0;A
