TEMPORAL;TERRITORIO;ECOICOP;INDICATOR;OBS_VALUE;FREQ
2006-01;108;03;VARI_ANUA;1.1;M
2006-01;108;04;VARI_ANUA;7.8;M
2006-01;108;05;VARI_ANUA;2.2;M
2006-01;108;06;VARI_ANUA;0.7;M
2006-01;108;07;VARI_ANUA;7.9;M
2006-01;108;08;VARI_ANUA;-1.5;M
2006-01;108;09;VARI_ANUA;0.2;M
2006-01;108;10;VARI_ANUA;3.8;M
2006-01;108;11;VARI_ANUA;4.5;M
2006-01;108;12;VARI_ANUA;3.4;M
2006-01;C01;00;VARI_ANUA;4.0;M
2006-01;C01;01;VARI_ANUA;3.9;M
2006-01;C01;02;VARI_ANUA;2.5;M
2006-01;C01;03;VARI_ANUA;1.0;M
2006-01;C01;04;VARI_ANUA;8.5;M
2006-01;C01;05;VARI_ANUA;1.7;M
2006-01;C01;06;VARI_ANUA;0.0;M
2006-01;C01;07;VARI_ANUA;7.9;M
2006-01;C01;08;VARI_ANUA;-1.5;M
2006-01;C01;09;VARI_ANUA;-0.3;M
2006-01;C01;10;VARI_ANUA;3.9;M
2006-01;C01;11;VARI_ANUA;4.7;M
2006-01;C01;12;VARI_ANUA;3.0;M
2006-01;04;00;VARI_ANUA;4.2;M
2006-01;04;01;VARI_ANUA;4.0;M
2006-01;04;02;VARI_ANUA;2.7;M
2006-01;04;03;VARI_ANUA;0.7;M
2006-01;04;04;VARI_ANUA;7.1;M
2006-01;04;05;VARI_ANUA;1.9;M
2006-01;04;06;VARI_ANUA;1.9;M
2006-01;04;07;VARI_ANUA;8.8;M
2006-01;04;08;VARI_ANUA;-1.1;M
2006-01;04;09;VARI_ANUA;-1.3;M
2006-01;04;10;VARI_ANUA;4.2;M
2006-01;04;11;VARI_ANUA;6.3;M
2006-01;04;12;VARI_ANUA;3.6;M
2006-01;11;00;VARI_ANUA;4.2;M
2006-01;11;01;VARI_ANUA;4.3;M
2006-01;11;02;VARI_ANUA;2.3;M
2006-01;11;03;VARI_ANUA;2.7;M
2006-01;11;04;VARI_ANUA;6.4;M
2006-01;11;05;VARI_ANUA;2.4;M
2006-01;11;06;VARI_ANUA;1.3;M
2006-01;11;07;VARI_ANUA;8.4;M
2006-01;11;08;VARI_ANUA;-2.0;M
2006-01;11;09;VARI_ANUA;0.8;M
2006-01;11;10;VARI_ANUA;3.8;M
2006-01;11;11;VARI_ANUA;4.4;M
2006-01;11;12;VARI_ANUA;2.4;M
2006-01;14;00;VARI_ANUA;4.1;M
2006-01;14;01;VARI_ANUA;3.6;M
2006-01;14;02;VARI_ANUA;3.0;M
2006-01;14;03;VARI_ANUA;2.1;M
2006-01;14;04;VARI_ANUA;8.1;M
2006-01;14;05;VARI_ANUA;0.8;M
2006-01;14;06;VARI_ANUA;-0.3;M
2006-01;14;07;VARI_ANUA;7.0;M
2006-01;14;08;VARI_ANUA;-1.4;M
2006-01;14;09;VARI_ANUA;-0.2;M
2006-01;14;10;VARI_ANUA;3.6;M
2006-01;14;11;VARI_ANUA;5.8;M
2006-01;14;12;VARI_ANUA;3.1;M
2006-01;18;00;VARI_ANUA;4.1;M
2006-01;18;01;VARI_ANUA;5.5;M
2006-01;18;02;VARI_ANUA;2.5;M
2006-01;18;03;VARI_ANUA;-0.1;M
2006-01;18;04;VARI_ANUA;8.3;M
2006-01;18;05;VARI_ANUA;1.2;M
2006-01;18;06;VARI_ANUA;-2.2;M
2006-01;18;07;VARI_ANUA;7.3;M
2006-01;18;08;VARI_ANUA;-1.3;M
2006-01;18;09;VARI_ANUA;0.4;M
2006-01;18;10;VARI_ANUA;4.1;M
2006-01;18;11;VARI_ANUA;4.7;M
2006-01;18;12;VARI_ANUA;2.6;M
2006-01;21;00;VARI_ANUA;3.9;M
2006-01;21;01;VARI_ANUA;4.1;M
2006-01;21;02;VARI_ANUA;2.5;M
2006-01;21;03;VARI_ANUA;-0.2;M
2006-01;21;04;VARI_ANUA;7.0;M
2006-01;21;05;VARI_ANUA;3.6;M
2006-01;21;06;VARI_ANUA;-0.5;M
2006-01;21;07;VARI_ANUA;8.2;M
2006-01;21;08;VARI_ANUA;-1.4;M
2006-01;21;09;VARI_ANUA;0.2;M
2006-01;21;10;VARI_ANUA;2.9;M
2006-01;21;11;VARI_ANUA;4.9;M
2006-01;21;12;VARI_ANUA;2.8;M
2006-01;23;00;VARI_ANUA;3.6;M
2006-01;23;01;VARI_ANUA;2.3;M
2006-01;23;02;VARI_ANUA;1.7;M
2006-01;23;03;VARI_ANUA;0.9;M
2006-01;23;04;VARI_ANUA;9.4;M
2006-01;23;05;VARI_ANUA;2.1;M
2006-01;23;06;VARI_ANUA;2.0;M
2006-01;23;07;VARI_ANUA;8.9;M
2006-01;23;08;VARI_ANUA;-1.4;M
2006-01;23;09;VARI_ANUA;-1.8;M
2006-01;23;10;VARI_ANUA;4.9;M
2006-01;23;11;VARI_ANUA;4.2;M
2006-01;23;12;VARI_ANUA;3.0;M
2006-01;29;00;VARI_ANUA;4.3;M
2006-01;29;01;VARI_ANUA;3.2;M
2006-01;29;02;VARI_ANUA;2.3;M
2006-01;29;03;VARI_ANUA;1.1;M
2006-01;29;04;VARI_ANUA;13.4;M
2006-01;29;05;VARI_ANUA;1.3;M
2006-01;29;06;VARI_ANUA;0.4;M
2006-01;29;07;VARI_ANUA;7.6;M
2006-01;29;08;VARI_ANUA;-1.3;M
2006-01;29;09;VARI_ANUA;-2.4;M
2006-01;29;10;VARI_ANUA;3.5;M
2006-01;29;11;VARI_ANUA;5.7;M
2006-01;29;12;VARI_ANUA;3.2;M
2006-01;41;00;VARI_ANUA;3.9;M
2006-01;41;01;VARI_ANUA;4.1;M
2006-01;41;02;VARI_ANUA;2.8;M
2006-01;41;03;VARI_ANUA;0.5;M
2006-01;41;04;VARI_ANUA;6.8;M
2006-01;41;05;VARI_ANUA;1.5;M
2006-01;41;06;VARI_ANUA;-1.2;M
2006-01;41;07;VARI_ANUA;8.0;M
2006-01;41;08;VARI_ANUA;-1.8;M
2006-01;41;09;VARI_ANUA;0.6;M
2006-01;41;10;VARI_ANUA;4.0;M
2006-01;41;11;VARI_ANUA;3.4;M
2006-01;41;12;VARI_ANUA;3.2;M
2006-02;108;00;VARI_ANUA;4.0;M
2006-02;108;01;VARI_ANUA;4.3;M
2006-02;108;02;VARI_ANUA;-0.5;M
2006-02;108;03;VARI_ANUA;1.1;M
2006-02;108;04;VARI_ANUA;7.8;M
2006-02;108;05;VARI_ANUA;2.4;M
2006-02;108;06;VARI_ANUA;1.0;M
2006-02;108;07;VARI_ANUA;7.2;M
2006-02;108;08;VARI_ANUA;-1.6;M
2006-02;108;09;VARI_ANUA;0.2;M
2006-02;108;10;VARI_ANUA;3.9;M
2006-02;108;11;VARI_ANUA;4.5;M
2006-02;108;12;VARI_ANUA;3.1;M
2006-02;C01;00;VARI_ANUA;3.8;M
2006-02;C01;01;VARI_ANUA;4.1;M
2006-02;C01;02;VARI_ANUA;-0.9;M
2006-02;C01;03;VARI_ANUA;1.1;M
2006-02;C01;04;VARI_ANUA;8.4;M
2006-02;C01;05;VARI_ANUA;1.8;M
2006-02;C01;06;VARI_ANUA;0.2;M
2006-02;C01;07;VARI_ANUA;7.2;M
2006-02;C01;08;VARI_ANUA;-1.6;M
2006-02;C01;09;VARI_ANUA;-0.6;M
2006-02;C01;10;VARI_ANUA;3.8;M
2006-02;C01;11;VARI_ANUA;4.7;M
2006-02;C01;12;VARI_ANUA;2.8;M
2006-02;04;00;VARI_ANUA;4.1;M
2006-02;04;01;VARI_ANUA;4.0;M
2006-02;04;02;VARI_ANUA;-1.0;M
2006-02;04;03;VARI_ANUA;0.9;M
2006-02;04;04;VARI_ANUA;7.5;M
2006-02;04;05;VARI_ANUA;1.6;M
2006-02;04;06;VARI_ANUA;2.3;M
2006-02;04;07;VARI_ANUA;7.8;M
2006-02;04;08;VARI_ANUA;-1.1;M
2006-02;04;09;VARI_ANUA;-0.8;M
2006-02;04;10;VARI_ANUA;4.2;M
2006-02;04;11;VARI_ANUA;6.6;M
2006-02;04;12;VARI_ANUA;3.7;M
2006-02;11;00;VARI_ANUA;3.9;M
2006-02;11;01;VARI_ANUA;4.3;M
2006-02;11;02;VARI_ANUA;-1.1;M
2006-02;11;03;VARI_ANUA;2.9;M
2006-02;11;04;VARI_ANUA;6.0;M
2006-02;11;05;VARI_ANUA;2.8;M
2006-02;11;06;VARI_ANUA;1.6;M
2006-02;11;07;VARI_ANUA;7.9;M
2006-02;11;08;VARI_ANUA;-2.1;M
2006-02;11;09;VARI_ANUA;0.1;M
2006-02;11;10;VARI_ANUA;3.6;M
2006-02;11;11;VARI_ANUA;4.6;M
2006-02;11;12;VARI_ANUA;2.0;M
2006-02;14;00;VARI_ANUA;4.0;M
2006-02;14;01;VARI_ANUA;4.2;M
2006-02;14;02;VARI_ANUA;-0.3;M
2006-02;14;03;VARI_ANUA;2.2;M
2006-02;14;04;VARI_ANUA;8.0;M
2006-02;14;05;VARI_ANUA;0.8;M
2006-02;14;06;VARI_ANUA;-0.5;M
2006-02;14;07;VARI_ANUA;6.2;M
2006-02;14;08;VARI_ANUA;-1.6;M
2006-02;14;09;VARI_ANUA;-0.7;M
2006-02;14;10;VARI_ANUA;3.6;M
2006-02;14;11;VARI_ANUA;5.8;M
2006-02;14;12;VARI_ANUA;3.2;M
2006-02;18;00;VARI_ANUA;3.9;M
2006-02;18;01;VARI_ANUA;5.5;M
2006-02;18;02;VARI_ANUA;-1.0;M
2006-02;18;03;VARI_ANUA;0.2;M
2006-02;18;04;VARI_ANUA;8.3;M
2006-02;18;05;VARI_ANUA;1.6;M
2006-02;18;06;VARI_ANUA;-2.5;M
2006-02;18;07;VARI_ANUA;7.0;M
2006-02;18;08;VARI_ANUA;-1.3;M
2006-02;18;09;VARI_ANUA;-0.2;M
2006-02;18;10;VARI_ANUA;3.9;M
2006-02;18;11;VARI_ANUA;5.0;M
2006-02;18;12;VARI_ANUA;2.2;M
2006-02;21;00;VARI_ANUA;3.8;M
2006-02;21;01;VARI_ANUA;4.2;M
2006-02;21;02;VARI_ANUA;-1.0;M
2006-02;21;03;VARI_ANUA;-0.3;M
2006-02;21;04;VARI_ANUA;7.4;M
2006-02;21;05;VARI_ANUA;3.4;M
2006-02;21;06;VARI_ANUA;0.5;M
2006-02;21;07;VARI_ANUA;7.7;M
2006-02;21;08;VARI_ANUA;-1.5;M
2006-02;21;09;VARI_ANUA;-0.2;M
2006-02;21;10;VARI_ANUA;2.9;M
2006-02;21;11;VARI_ANUA;4.8;M
2006-02;21;12;VARI_ANUA;2.6;M
2006-02;23;00;VARI_ANUA;3.5;M
2006-02;23;01;VARI_ANUA;2.7;M
2006-02;23;02;VARI_ANUA;-1.5;M
2006-02;23;03;VARI_ANUA;1.6;M
2006-02;23;04;VARI_ANUA;9.4;M
2006-02;23;05;VARI_ANUA;1.8;M
2006-02;23;06;VARI_ANUA;2.5;M
2006-02;23;07;VARI_ANUA;8.2;M
2006-02;23;08;VARI_ANUA;-1.3;M
2006-02;23;09;VARI_ANUA;-1.6;M
2006-02;23;10;VARI_ANUA;5.0;M
2006-02;23;11;VARI_ANUA;4.2;M
2006-02;23;12;VARI_ANUA;2.4;M
2006-02;29;00;VARI_ANUA;3.8;M
2006-02;29;01;VARI_ANUA;3.1;M
2006-02;29;02;VARI_ANUA;-1.0;M
2006-02;29;03;VARI_ANUA;0.5;M
2006-02;29;04;VARI_ANUA;12.2;M
2006-02;29;05;VARI_ANUA;1.2;M
2006-02;29;06;VARI_ANUA;0.6;M
2006-02;29;07;VARI_ANUA;6.9;M
2006-02;29;08;VARI_ANUA;-1.3;M
2006-02;29;09;VARI_ANUA;-2.8;M
2006-02;29;10;VARI_ANUA;3.6;M
2006-02;29;11;VARI_ANUA;5.4;M
2006-02;29;12;VARI_ANUA;3.5;M
2006-02;41;00;VARI_ANUA;3.7;M
2006-02;41;01;VARI_ANUA;4.4;M
2006-02;41;02;VARI_ANUA;-0.6;M
2006-02;41;03;VARI_ANUA;1.1;M
2006-02;41;04;VARI_ANUA;7.2;M
2006-02;41;05;VARI_ANUA;1.9;M
2006-02;41;06;VARI_ANUA;-1.0;M
2006-02;41;07;VARI_ANUA;7.2;M
2006-02;41;08;VARI_ANUA;-1.9;M
2006-02;41;09;VARI_ANUA;0.6;M
2006-02;41;10;VARI_ANUA;4.1;M
2006-02;41;11;VARI_ANUA;3.2;M
2006-02;41;12;VARI_ANUA;3.0;M
2006-03;108;00;VARI_ANUA;3.9;M
2006-03;108;01;VARI_ANUA;3.9;M
2006-03;108;02;VARI_ANUA;5.1;M
2006-03;108;03;VARI_ANUA;1.3;M
2006-03;108;04;VARI_ANUA;7.5;M
2006-03;108;05;VARI_ANUA;2.6;M
2006-03;108;06;VARI_ANUA;1.4;M
2006-03;108;07;VARI_ANUA;6.4;M
2006-03;108;08;VARI_ANUA;-1.1;M
2006-03;108;09;VARI_ANUA;-0.8;M
2006-03;108;10;VARI_ANUA;3.9;M
2006-03;108;11;VARI_ANUA;4.3;M
2006-03;108;12;VARI_ANUA;3.4;M
2006-03;C01;00;VARI_ANUA;3.8;M
2006-03;C01;01;VARI_ANUA;3.7;M
2006-03;C01;02;VARI_ANUA;5.2;M
2006-03;C01;03;VARI_ANUA;1.0;M
2006-03;C01;04;VARI_ANUA;7.5;M
2006-03;C01;05;VARI_ANUA;2.3;M
2006-03;C01;06;VARI_ANUA;0.7;M
2006-03;C01;07;VARI_ANUA;6.4;M
2006-03;C01;08;VARI_ANUA;-1.1;M
2006-03;C01;09;VARI_ANUA;-1.1;M
2006-03;C01;10;VARI_ANUA;3.9;M
2006-03;C01;11;VARI_ANUA;4.8;M
2006-03;C01;12;VARI_ANUA;3.3;M
2006-03;04;00;VARI_ANUA;4.2;M
2006-03;04;01;VARI_ANUA;3.7;M
2006-03;04;02;VARI_ANUA;5.1;M
2006-03;04;03;VARI_ANUA;0.9;M
2006-03;04;04;VARI_ANUA;7.4;M
2006-03;04;05;VARI_ANUA;2.2;M
2006-03;04;06;VARI_ANUA;2.7;M
2006-03;04;07;VARI_ANUA;6.8;M
2006-03;04;08;VARI_ANUA;-0.5;M
2006-03;04;09;VARI_ANUA;-1.1;M
2006-03;04;10;VARI_ANUA;4.2;M
2006-03;04;11;VARI_ANUA;7.3;M
2006-03;04;12;VARI_ANUA;3.5;M
2006-03;11;00;VARI_ANUA;3.9;M
2006-03;11;01;VARI_ANUA;3.8;M
2006-03;11;02;VARI_ANUA;5.3;M
2006-03;11;03;VARI_ANUA;2.2;M
2006-03;11;04;VARI_ANUA;5.9;M
2006-03;11;05;VARI_ANUA;3.7;M
2006-03;11;06;VARI_ANUA;1.9;M
2006-03;11;07;VARI_ANUA;6.7;M
2006-03;11;08;VARI_ANUA;-1.8;M
2006-03;11;09;VARI_ANUA;-0.2;M
2006-03;11;10;VARI_ANUA;3.6;M
2006-03;11;11;VARI_ANUA;4.7;M
2006-03;11;12;VARI_ANUA;2.5;M
2006-03;14;00;VARI_ANUA;4.0;M
2006-03;14;01;VARI_ANUA;3.8;M
2006-03;14;02;VARI_ANUA;5.5;M
2006-03;14;03;VARI_ANUA;1.6;M
2006-03;14;04;VARI_ANUA;7.8;M
2006-03;14;05;VARI_ANUA;1.5;M
2006-03;14;06;VARI_ANUA;0.3;M
2006-03;14;07;VARI_ANUA;5.6;M
2006-03;14;08;VARI_ANUA;-1.0;M
2006-03;14;09;VARI_ANUA;-0.9;M
2006-03;14;10;VARI_ANUA;3.6;M
2006-03;14;11;VARI_ANUA;6.0;M
2006-03;14;12;VARI_ANUA;3.4;M
2006-03;18;00;VARI_ANUA;4.0;M
2006-03;18;01;VARI_ANUA;4.5;M
2006-03;18;02;VARI_ANUA;5.1;M
2006-03;18;03;VARI_ANUA;0.8;M
2006-03;18;04;VARI_ANUA;8.4;M
2006-03;18;05;VARI_ANUA;1.6;M
2006-03;18;06;VARI_ANUA;-1.9;M
2006-03;18;07;VARI_ANUA;6.7;M
2006-03;18;08;VARI_ANUA;-0.7;M
2006-03;18;09;VARI_ANUA;-0.3;M
2006-03;18;10;VARI_ANUA;3.9;M
2006-03;18;11;VARI_ANUA;5.4;M
2006-03;18;12;VARI_ANUA;3.2;M
2006-03;21;00;VARI_ANUA;3.8;M
2006-03;21;01;VARI_ANUA;4.2;M
2006-03;21;02;VARI_ANUA;5.2;M
2006-03;21;03;VARI_ANUA;0.1;M
2006-03;21;04;VARI_ANUA;7.5;M
2006-03;21;05;VARI_ANUA;3.1;M
2006-03;21;06;VARI_ANUA;0.9;M
2006-03;21;07;VARI_ANUA;6.7;M
2006-03;21;08;VARI_ANUA;-1.0;M
2006-03;21;09;VARI_ANUA;-1.9;M
2006-03;21;10;VARI_ANUA;2.9;M
2006-03;21;11;VARI_ANUA;4.6;M
2006-03;21;12;VARI_ANUA;2.8;M
2006-03;23;00;VARI_ANUA;3.6;M
2006-03;23;01;VARI_ANUA;2.3;M
2006-03;23;02;VARI_ANUA;4.0;M
2006-03;23;03;VARI_ANUA;1.8;M
2006-03;23;04;VARI_ANUA;9.2;M
2006-03;23;05;VARI_ANUA;1.8;M
2006-03;23;06;VARI_ANUA;3.7;M
2006-03;23;07;VARI_ANUA;7.0;M
2006-03;23;08;VARI_ANUA;-0.8;M
2006-03;23;09;VARI_ANUA;-3.1;M
2006-03;23;10;VARI_ANUA;5.0;M
2006-03;23;11;VARI_ANUA;4.6;M
2006-03;23;12;VARI_ANUA;3.1;M
2006-03;29;00;VARI_ANUA;3.6;M
2006-03;29;01;VARI_ANUA;2.9;M
2006-03;29;02;VARI_ANUA;5.2;M
2006-03;29;03;VARI_ANUA;0.9;M
2006-03;29;04;VARI_ANUA;7.7;M
2006-03;29;05;VARI_ANUA;2.7;M
2006-03;29;06;VARI_ANUA;1.0;M
2006-03;29;07;VARI_ANUA;6.2;M
2006-03;29;08;VARI_ANUA;-0.7;M
2006-03;29;09;VARI_ANUA;-3.0;M
2006-03;29;10;VARI_ANUA;3.6;M
2006-03;29;11;VARI_ANUA;5.5;M
2006-03;29;12;VARI_ANUA;3.9;M
2006-03;41;00;VARI_ANUA;3.8;M
2006-03;41;01;VARI_ANUA;4.4;M
2006-03;41;02;VARI_ANUA;5.5;M
2006-03;41;03;VARI_ANUA;0.3;M
2006-03;41;04;VARI_ANUA;7.2;M
2006-03;41;05;VARI_ANUA;1.9;M
2006-03;41;06;VARI_ANUA;-0.8;M
2006-03;41;07;VARI_ANUA;6.4;M
2006-03;41;08;VARI_ANUA;-1.5;M
2006-03;41;09;VARI_ANUA;-0.1;M
2006-03;41;10;VARI_ANUA;4.3;M
2006-03;41;11;VARI_ANUA;3.0;M
2006-03;41;12;VARI_ANUA;3.5;M
2006-04;108;00;VARI_ANUA;3.9;M
2006-04;108;01;VARI_ANUA;3.5;M
2006-04;108;02;VARI_ANUA;2.2;M
2006-04;108;03;VARI_ANUA;1.3;M
2006-04;108;04;VARI_ANUA;7.2;M
2006-04;108;05;VARI_ANUA;2.7;M
2006-04;108;06;VARI_ANUA;1.3;M
2006-04;108;07;VARI_ANUA;6.7;M
2006-04;108;08;VARI_ANUA;-1.2;M
2006-04;108;09;VARI_ANUA;1.1;M
2006-04;108;10;VARI_ANUA;3.9;M
2006-04;108;11;VARI_ANUA;4.8;M
2006-04;108;12;VARI_ANUA;3.4;M
2006-04;C01;00;VARI_ANUA;3.7;M
2006-04;C01;01;VARI_ANUA;3.1;M
2006-04;C01;02;VARI_ANUA;2.1;M
2006-04;C01;03;VARI_ANUA;0.8;M
2006-04;C01;04;VARI_ANUA;7.3;M
2006-04;C01;05;VARI_ANUA;2.5;M
2006-04;C01;06;VARI_ANUA;0.8;M
2006-04;C01;07;VARI_ANUA;6.8;M
2006-04;C01;08;VARI_ANUA;-1.1;M
2006-04;C01;09;VARI_ANUA;0.8;M
2006-04;C01;10;VARI_ANUA;4.0;M
2006-04;C01;11;VARI_ANUA;5.3;M
2006-04;C01;12;VARI_ANUA;3.5;M
2006-04;04;00;VARI_ANUA;3.3;M
2006-04;04;01;VARI_ANUA;2.8;M
2006-04;04;02;VARI_ANUA;1.9;M
2006-04;04;03;VARI_ANUA;0.2;M
2006-04;04;04;VARI_ANUA;6.3;M
2006-04;04;05;VARI_ANUA;1.4;M
2006-04;04;06;VARI_ANUA;2.6;M
2006-04;04;07;VARI_ANUA;7.2;M
2006-04;04;08;VARI_ANUA;-0.5;M
2006-04;04;09;VARI_ANUA;-0.7;M
2006-04;04;10;VARI_ANUA;4.1;M
2006-04;04;11;VARI_ANUA;4.6;M
2006-04;04;12;VARI_ANUA;3.8;M
2006-04;11;00;VARI_ANUA;3.9;M
2006-04;11;01;VARI_ANUA;3.4;M
2006-04;11;02;VARI_ANUA;2.2;M
2006-04;11;03;VARI_ANUA;1.0;M
2006-04;11;04;VARI_ANUA;6.4;M
2006-04;11;05;VARI_ANUA;4.1;M
2006-04;11;06;VARI_ANUA;1.9;M
2006-04;11;07;VARI_ANUA;7.1;M
2006-04;11;08;VARI_ANUA;-1.9;M
2006-04;11;09;VARI_ANUA;1.7;M
2006-04;11;10;VARI_ANUA;3.6;M
2006-04;11;11;VARI_ANUA;5.3;M
2006-04;11;12;VARI_ANUA;2.7;M
2006-04;14;00;VARI_ANUA;3.9;M
2006-04;14;01;VARI_ANUA;3.1;M
2006-04;14;02;VARI_ANUA;2.1;M
2006-04;14;03;VARI_ANUA;1.5;M
2006-04;14;04;VARI_ANUA;7.7;M
2006-04;14;05;VARI_ANUA;2.6;M
2006-04;14;06;VARI_ANUA;0.3;M
2006-04;14;07;VARI_ANUA;6.0;M
2006-04;14;08;VARI_ANUA;-1.1;M
2006-04;14;09;VARI_ANUA;0.7;M
2006-04;14;10;VARI_ANUA;3.6;M
2006-04;14;11;VARI_ANUA;6.5;M
2006-04;14;12;VARI_ANUA;3.6;M
2006-04;18;00;VARI_ANUA;4.1;M
2006-04;18;01;VARI_ANUA;3.8;M
2006-04;18;02;VARI_ANUA;2.0;M
2006-04;18;03;VARI_ANUA;1.1;M
2006-04;18;04;VARI_ANUA;7.8;M
2006-04;18;05;VARI_ANUA;2.0;M
2006-04;18;06;VARI_ANUA;-1.6;M
2006-04;18;07;VARI_ANUA;6.9;M
2006-04;18;08;VARI_ANUA;-0.7;M
2006-04;18;09;VARI_ANUA;3.2;M
2006-04;18;10;VARI_ANUA;3.9;M
2006-04;18;11;VARI_ANUA;6.2;M
2006-04;18;12;VARI_ANUA;3.8;M
2006-04;21;00;VARI_ANUA;3.9;M
2006-04;21;01;VARI_ANUA;3.7;M
2006-04;21;02;VARI_ANUA;2.1;M
2006-04;21;03;VARI_ANUA;0.9;M
2006-04;21;04;VARI_ANUA;7.4;M
2006-04;21;05;VARI_ANUA;3.6;M
2006-04;21;06;VARI_ANUA;2.0;M
2006-04;21;07;VARI_ANUA;7.0;M
2006-04;21;08;VARI_ANUA;-1.0;M
2006-04;21;09;VARI_ANUA;0.5;M
2006-04;21;10;VARI_ANUA;2.9;M
2006-04;21;11;VARI_ANUA;4.9;M
2006-04;21;12;VARI_ANUA;3.4;M
2006-04;23;00;VARI_ANUA;3.5;M
2006-04;23;01;VARI_ANUA;1.8;M
2006-04;23;02;VARI_ANUA;1.8;M
2006-04;23;03;VARI_ANUA;1.3;M
2006-04;23;04;VARI_ANUA;9.4;M
2006-04;23;05;VARI_ANUA;1.8;M
2006-04;23;06;VARI_ANUA;2.5;M
2006-04;23;07;VARI_ANUA;7.2;M
2006-04;23;08;VARI_ANUA;-0.8;M
2006-04;23;09;VARI_ANUA;0.3;M
2006-04;23;10;VARI_ANUA;5.0;M
2006-04;23;11;VARI_ANUA;5.5;M
2006-04;23;12;VARI_ANUA;2.5;M
2006-04;29;00;VARI_ANUA;3.4;M
2006-04;29;01;VARI_ANUA;2.1;M
2006-04;29;02;VARI_ANUA;2.1;M
2006-04;29;03;VARI_ANUA;0.6;M
2006-04;29;04;VARI_ANUA;7.2;M
2006-04;29;05;VARI_ANUA;3.0;M
2006-04;29;06;VARI_ANUA;0.6;M
2006-04;29;07;VARI_ANUA;6.7;M
2006-04;29;08;VARI_ANUA;-0.8;M
2006-04;29;09;VARI_ANUA;-1.5;M
2006-04;29;10;VARI_ANUA;4.4;M
2006-04;29;11;VARI_ANUA;5.9;M
2006-04;29;12;VARI_ANUA;4.5;M
2006-04;41;00;VARI_ANUA;3.8;M
2006-04;41;01;VARI_ANUA;3.9;M
2006-04;41;02;VARI_ANUA;2.3;M
2006-04;41;03;VARI_ANUA;0.0;M
2006-04;41;04;VARI_ANUA;7.3;M
2006-04;41;05;VARI_ANUA;1.7;M
2006-04;41;06;VARI_ANUA;0.2;M
2006-04;41;07;VARI_ANUA;6.7;M
2006-04;41;08;VARI_ANUA;-1.6;M
2006-04;41;09;VARI_ANUA;1.4;M
2006-04;41;10;VARI_ANUA;4.3;M
2006-04;41;11;VARI_ANUA;4.2;M
2006-04;41;12;VARI_ANUA;3.6;M
2006-05;108;00;VARI_ANUA;4.0;M
2006-05;108;01;VARI_ANUA;3.6;M
2006-05;108;02;VARI_ANUA;2.4;M
2006-05;108;03;VARI_ANUA;1.4;M
2006-05;108;04;VARI_ANUA;7.5;M
2006-05;108;05;VARI_ANUA;2.6;M
2006-05;108;06;VARI_ANUA;1.3;M
2006-05;108;07;VARI_ANUA;7.8;M
2006-05;108;08;VARI_ANUA;-1.2;M
2006-05;108;09;VARI_ANUA;0.6;M
2006-05;108;10;VARI_ANUA;3.9;M
2006-05;108;11;VARI_ANUA;4.5;M
2006-05;108;12;VARI_ANUA;3.5;M
2006-05;C01;00;VARI_ANUA;3.9;M
2006-05;C01;01;VARI_ANUA;3.3;M
2006-05;C01;02;VARI_ANUA;2.2;M
2006-05;C01;03;VARI_ANUA;0.8;M
2006-05;C01;04;VARI_ANUA;7.6;M
2006-05;C01;05;VARI_ANUA;2.2;M
2006-05;C01;06;VARI_ANUA;0.9;M
2006-05;C01;07;VARI_ANUA;7.8;M
2006-05;C01;08;VARI_ANUA;-1.1;M
2006-05;C01;09;VARI_ANUA;0.2;M
2006-05;C01;10;VARI_ANUA;4.0;M
2006-05;C01;11;VARI_ANUA;5.0;M
2006-05;C01;12;VARI_ANUA;3.7;M
2006-05;04;00;VARI_ANUA;3.5;M
2006-05;04;01;VARI_ANUA;3.1;M
2006-05;04;02;VARI_ANUA;1.9;M
2006-05;04;03;VARI_ANUA;0.3;M
2006-05;04;04;VARI_ANUA;6.2;M
2006-05;04;05;VARI_ANUA;2.1;M
2006-05;04;06;VARI_ANUA;2.8;M
2006-05;04;07;VARI_ANUA;8.5;M
2006-05;04;08;VARI_ANUA;-0.5;M
2006-05;04;09;VARI_ANUA;-1.3;M
2006-05;04;10;VARI_ANUA;4.2;M
2006-05;04;11;VARI_ANUA;4.3;M
2006-05;04;12;VARI_ANUA;3.5;M
2006-05;11;00;VARI_ANUA;4.2;M
2006-05;11;01;VARI_ANUA;3.5;M
2006-05;11;02;VARI_ANUA;2.1;M
2006-05;11;03;VARI_ANUA;1.2;M
2006-05;11;04;VARI_ANUA;7.7;M
2006-05;11;05;VARI_ANUA;4.3;M
2006-05;11;06;VARI_ANUA;1.9;M
2006-05;11;07;VARI_ANUA;8.1;M
2006-05;11;08;VARI_ANUA;-1.9;M
2006-05;11;09;VARI_ANUA;0.3;M
2006-05;11;10;VARI_ANUA;3.9;M
2006-05;11;11;VARI_ANUA;5.1;M
2006-05;11;12;VARI_ANUA;3.4;M
2006-05;14;00;VARI_ANUA;4.0;M
2006-05;14;01;VARI_ANUA;3.5;M
2006-05;14;02;VARI_ANUA;2.2;M
2006-05;14;03;VARI_ANUA;1.6;M
2006-05;14;04;VARI_ANUA;7.8;M
